Protein,Total Fat,Carbohydrate,Energy,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Folate, DFE","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:0,6:0,8:0,10:0,12:0,14:0,16:0,18:0,18:1,18:2,18:3,20:4,22:6 n-3,16:1,18:4,20:1,20:5 n-3,22:1,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,novaclass
14.19,18.0,9.64,262.0,0.0,55.22,0.0,0.0,7.71,0.0,77.0,1.22,8.0,89.0,69.0,870.0,0.53,0.105,58.5,258.0,258.0,0.0,0.0,1.71,2.8,0.0,0.0,0.0,0.0,0.036,0.139,3.3,0.17,2.0,4.27,104.1,0.2,0.0,2.0,2.0,0.0,0.0,13.0,2.381,0.0,0.0,0.0,0.0,0.0,0.721,1.555,0.105,1.75,0.211,0.0,0.0,0.546,1.383,0.0,3.648,0.843,5.166,0.079,11.947,1.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.58,12.37,0.0,217.0,0.0,59.7,0.0,0.0,0.0,0.0,84.0,1.51,46.0,325.0,447.0,918.0,1.36,0.135,52.6,40.0,40.0,0.0,0.0,1.54,2.2,0.0,0.0,0.0,1.0,0.126,0.319,4.402,0.413,14.0,18.7,95.0,0.1,0.0,14.0,14.0,0.0,0.0,82.0,2.791,0.0,0.0,0.0,0.0,0.016,0.758,1.851,0.149,2.074,0.178,0.141,0.082,1.179,0.851,0.293,0.986,0.97,1.149,0.075,5.112,2.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
19.08,11.91,0.0,189.0,0.0,65.73,0.0,0.0,0.0,0.0,16.0,1.48,60.0,187.0,344.0,89.0,0.64,0.08,41.6,40.0,40.0,0.0,0.0,1.35,13.8,0.0,0.0,0.0,0.9,0.155,0.348,8.829,0.376,1.0,7.29,65.6,3.4,0.0,1.0,1.0,0.0,0.0,62.0,2.924,0.0,0.0,0.0,0.0,0.014,0.564,1.882,0.429,1.968,0.185,0.123,0.149,1.246,0.642,0.228,0.803,0.77,1.103,0.183,4.523,2.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.19,6.3,0.0,156.0,0.0,69.17,0.0,0.0,0.0,0.0,241.0,2.04,37.0,301.0,194.0,379.0,1.02,0.147,37.7,130.0,130.0,0.0,0.0,1.03,7.3,0.0,0.0,0.0,0.9,0.04,0.212,6.18,0.21,5.0,6.94,85.0,0.1,0.0,5.0,5.0,0.0,0.0,79.0,1.857,0.0,0.0,0.0,0.0,0.007,0.289,1.185,0.376,1.132,0.099,0.043,0.069,0.796,0.4,0.106,0.278,0.434,0.414,0.104,2.225,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
15.31,1.54,0.0,79.0,0.0,78.7,0.0,0.0,0.0,0.0,28.0,0.22,23.0,248.0,187.0,287.0,0.29,0.021,28.6,12.0,12.0,0.0,0.0,0.76,1.2,0.0,0.0,0.0,0.0,0.04,0.048,1.005,0.073,9.0,1.5,65.0,0.1,0.0,9.0,9.0,0.0,0.0,52.0,0.273,0.0,0.0,0.0,0.0,0.002,0.06,0.155,0.046,0.188,0.032,0.016,0.009,0.153,0.077,0.008,0.153,0.062,0.029,0.01,0.475,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.48,9.47,0.0,164.0,0.0,71.12,0.0,0.0,0.0,0.0,22.0,0.6,27.0,195.0,381.0,65.0,0.72,0.038,36.5,40.0,40.0,0.0,0.0,0.18,11.0,0.0,0.0,0.0,0.0,0.56,0.12,3.0,0.2,15.0,1.3,51.5,0.1,0.0,15.0,15.0,0.0,0.0,50.0,3.509,0.0,0.0,0.0,0.0,0.0,0.41,2.217,0.824,2.023,0.121,0.0,0.246,0.393,0.563,0.0,0.0,0.175,0.0,0.202,2.586,1.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.62,5.93,0.0,146.0,0.0,72.66,0.0,0.0,0.0,0.0,36.0,0.56,31.0,262.0,423.0,46.0,0.41,0.051,36.5,40.0,40.0,0.0,0.0,0.73,9.0,0.0,0.0,0.0,1.0,0.113,0.14,7.23,0.549,9.0,4.17,109.4,0.1,0.0,9.0,9.0,0.0,0.0,45.0,1.26,0.0,0.0,0.0,0.0,0.0,0.264,0.751,0.207,1.204,0.206,0.157,0.133,0.656,0.506,0.119,0.25,0.429,0.146,0.232,2.134,1.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62.88,13.5,0.0,390.0,0.0,24.91,0.0,0.0,0.0,0.0,21.0,1.17,83.0,801.0,1123.0,230.0,1.2,0.193,96.3,91.0,91.0,0.0,0.0,1.23,33.4,0.0,0.0,0.0,0.0,0.233,0.322,24.525,1.687,11.0,9.55,290.2,1.2,0.0,11.0,11.0,0.0,0.0,141.0,2.485,0.0,0.0,0.0,0.0,0.009,0.623,1.448,0.313,1.933,0.248,0.144,0.043,1.021,0.552,0.221,1.377,0.558,0.144,0.144,4.135,2.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
20.55,5.48,0.0,137.0,0.0,72.68,0.0,0.0,0.0,0.0,220.0,0.64,30.0,338.0,336.0,408.0,0.79,0.071,33.9,25.0,25.0,0.0,0.0,0.97,15.0,0.0,0.0,0.0,0.0,0.025,0.19,6.776,0.268,13.0,4.62,86.6,0.4,0.0,13.0,13.0,0.0,0.0,59.0,1.009,0.004,0.0,0.001,0.008,0.003,0.203,0.624,0.117,0.735,0.098,0.053,0.025,0.687,0.184,0.133,0.491,0.37,0.066,0.097,1.499,1.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
18.28,4.32,0.0,117.0,0.0,72.0,0.0,0.0,0.0,0.0,11.0,0.85,18.0,164.0,175.0,784.0,0.31,0.23,32.4,26.0,26.0,0.0,0.0,1.35,17.1,0.0,0.0,0.0,0.0,0.023,0.101,4.72,0.278,2.0,3.26,89.0,0.1,0.0,2.0,2.0,0.0,0.0,23.0,0.929,0.0,0.0,0.0,0.0,0.0,0.183,0.56,0.186,0.949,0.472,0.0,0.0,0.267,0.305,0.0,0.468,0.183,0.301,0.073,2.023,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.62,11.45,0.0,208.0,0.0,59.61,0.0,0.0,0.0,0.0,382.0,2.92,39.0,490.0,397.0,505.0,1.31,0.186,52.7,32.0,32.0,0.0,0.0,2.04,4.8,0.0,0.0,0.0,0.0,0.08,0.227,5.245,0.167,10.0,8.94,75.0,2.6,0.0,10.0,10.0,0.0,0.0,142.0,1.528,0.0,0.0,0.0,0.0,0.0,0.192,0.993,0.343,2.145,3.543,0.498,0.0,0.509,0.22,0.125,0.423,0.473,1.081,0.0,3.869,5.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.62,11.45,0.0,208.0,0.0,59.61,0.0,0.0,0.0,0.0,382.0,2.92,39.0,490.0,397.0,505.0,1.31,0.186,52.7,32.0,32.0,0.0,0.0,2.04,4.8,0.0,0.0,0.0,0.0,0.08,0.227,5.245,0.167,10.0,8.94,75.0,2.6,0.0,10.0,10.0,0.0,0.0,142.0,1.528,0.0,0.0,0.0,0.0,0.0,0.192,0.993,0.343,2.145,3.543,0.498,0.0,0.509,0.22,0.125,0.423,0.473,1.081,0.0,3.869,5.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.58,12.37,0.0,217.0,0.0,59.7,0.0,0.0,0.0,0.0,84.0,1.51,46.0,325.0,447.0,918.0,1.36,0.135,52.6,40.0,40.0,0.0,0.0,1.54,2.2,0.0,0.0,0.0,1.0,0.126,0.319,4.402,0.413,14.0,18.7,95.0,0.1,0.0,14.0,14.0,0.0,0.0,82.0,2.791,0.0,0.0,0.0,0.0,0.016,0.758,1.851,0.149,2.074,0.178,0.141,0.082,1.179,0.851,0.293,0.986,0.97,1.149,0.075,5.112,2.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
36.94,11.76,0.0,263.0,0.0,47.83,0.0,0.0,0.0,0.0,77.0,2.67,39.0,436.0,642.0,610.0,1.18,0.335,22.4,27.0,27.0,0.0,0.0,0.36,6.9,0.0,0.0,0.0,0.7,0.56,0.558,7.604,0.32,21.0,12.47,115.6,0.2,0.0,21.0,21.0,0.0,0.0,103.0,2.044,0.0,0.0,0.0,0.0,0.0,0.329,1.45,0.263,2.561,0.311,0.276,0.336,0.939,1.247,0.114,0.498,0.359,1.476,0.326,5.788,2.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.4,0.49,0.0,109.0,0.0,74.03,0.0,0.0,0.0,0.0,4.0,0.77,35.0,278.0,441.0,45.0,0.37,0.036,90.6,18.0,18.0,0.0,0.0,0.24,1.7,0.0,0.0,0.0,0.0,0.118,0.115,18.475,0.933,2.0,2.08,65.0,0.1,0.0,2.0,2.0,0.0,0.0,39.0,0.172,0.0,0.0,0.0,0.0,0.001,0.009,0.106,0.045,0.083,0.019,0.002,0.015,0.088,0.011,0.0,0.008,0.012,0.001,0.004,0.116,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29.16,6.12,0.0,180.0,0.0,60.11,0.0,0.0,0.0,0.0,10.0,1.27,62.0,318.0,315.0,49.0,0.75,0.108,45.6,737.0,737.0,0.0,0.0,1.25,7.1,0.0,0.0,0.0,0.0,0.271,0.298,10.277,0.512,2.0,10.61,81.2,0.0,0.0,2.0,2.0,0.0,0.0,48.0,1.571,0.0,0.0,0.0,0.0,0.0,0.174,1.012,0.384,1.155,0.066,0.0,0.054,1.112,0.202,0.049,0.346,0.354,0.296,0.156,2.0,1.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
25.87,1.56,0.0,124.0,0.0,73.04,0.0,0.0,0.0,0.0,11.0,1.52,27.0,178.0,234.0,340.0,0.78,0.053,80.0,18.0,18.0,0.0,0.0,0.38,4.7,0.0,0.0,0.0,0.0,0.033,0.079,13.192,0.326,4.0,2.91,29.3,4.6,0.0,4.0,4.0,0.0,0.0,29.0,0.364,0.0,0.0,0.0,0.0,0.0,0.019,0.282,0.063,0.368,0.276,0.009,0.031,0.211,0.032,0.012,0.013,0.045,0.026,0.008,0.438,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
25.51,0.82,0.0,116.0,0.0,74.51,0.0,0.0,0.0,0.0,11.0,1.53,27.0,163.0,237.0,338.0,0.77,0.051,80.4,17.0,17.0,0.0,0.0,0.33,4.5,0.0,0.0,0.0,0.0,0.032,0.074,13.28,0.35,4.0,2.99,29.3,0.2,0.0,4.0,4.0,0.0,0.0,30.0,0.234,0.0,0.0,0.0,0.0,0.0,0.018,0.156,0.06,0.093,0.009,0.002,0.034,0.223,0.026,0.013,0.011,0.047,0.029,0.009,0.159,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24.6,17.9,4.0,264.0,0.0,47.5,0.0,0.0,0.0,0.0,275.0,11.88,300.0,356.0,181.0,1500.0,0.95,0.11,65.5,271.0,271.0,0.0,0.0,1.89,2.9,0.0,0.0,648.0,0.0,0.19,0.62,0.12,0.32,50.0,20.0,490.9,0.6,0.0,50.0,50.0,0.0,0.0,588.0,4.06,0.0,0.0,0.0,0.0,0.0,0.212,3.555,0.293,3.165,0.081,0.017,0.505,3.8,1.043,0.033,0.309,2.741,0.114,0.229,4.631,7.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
15.58,1.38,3.08,92.0,0.0,78.55,0.0,0.0,0.0,0.0,32.0,0.68,33.0,221.0,246.0,44.0,1.53,1.891,44.8,10.0,10.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,4.7,0.02,0.412,2.175,0.056,5.0,1.3,65.0,0.0,0.0,5.0,5.0,0.0,0.0,233.0,0.358,0.0,0.0,0.0,0.0,0.0,0.036,0.263,0.058,0.046,0.002,0.004,0.009,0.342,0.008,0.006,0.044,0.146,0.007,0.004,0.107,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59.06,5.23,11.68,349.0,0.0,17.55,0.0,0.0,0.0,0.0,122.0,2.58,125.0,838.0,933.0,608.0,5.8,7.169,169.8,32.0,32.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,16.9,0.068,1.249,7.833,0.202,18.0,4.68,246.4,0.0,0.0,18.0,18.0,0.0,0.0,883.0,1.357,0.0,0.0,0.0,0.0,0.0,0.136,0.997,0.22,0.174,0.008,0.015,0.034,1.296,0.03,0.023,0.167,0.553,0.027,0.015,0.406,1.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17.9,1.59,3.54,106.0,0.0,74.66,0.0,0.0,0.0,0.0,37.0,0.74,34.0,203.0,226.0,313.0,1.76,2.065,51.5,10.0,10.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,3.8,0.018,0.379,2.0,0.048,4.0,1.12,74.7,0.0,0.0,4.0,4.0,0.0,0.0,268.0,0.411,0.0,0.0,0.0,0.0,0.0,0.041,0.302,0.067,0.053,0.002,0.005,0.01,0.393,0.009,0.007,0.051,0.168,0.008,0.005,0.123,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14.67,0.96,3.57,86.0,0.0,78.98,0.0,0.0,0.0,0.0,39.0,1.62,19.0,198.0,46.0,601.0,0.51,0.053,30.6,90.0,90.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.015,0.04,0.35,0.01,5.0,11.28,65.0,0.2,0.0,5.0,5.0,0.0,0.0,30.0,0.187,0.0,0.0,0.0,0.0,0.004,0.008,0.11,0.05,0.06,0.042,0.015,0.011,0.064,0.02,0.001,0.007,0.043,0.0,0.007,0.12,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.34,1.2,4.46,108.0,0.0,73.72,0.0,0.0,0.0,0.0,49.0,1.82,24.0,186.0,52.0,751.0,0.64,0.056,38.2,101.0,101.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.018,0.048,0.394,0.011,5.0,12.69,81.2,0.2,0.0,5.0,5.0,0.0,0.0,38.0,0.234,0.0,0.0,0.0,0.0,0.005,0.01,0.137,0.062,0.075,0.053,0.019,0.014,0.08,0.025,0.001,0.009,0.054,0.0,0.009,0.15,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17.88,0.74,0.0,83.0,0.0,79.69,0.0,0.0,0.0,0.0,91.0,0.5,36.0,234.0,259.0,395.0,3.81,0.814,42.9,1.0,1.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,3.3,0.023,0.093,2.747,0.156,51.0,3.33,80.9,0.3,0.0,51.0,51.0,0.0,0.0,97.0,0.201,0.0,0.0,0.0,0.0,0.002,0.008,0.098,0.072,0.092,0.02,0.009,0.037,0.067,0.027,0.002,0.006,0.101,0.0,0.009,0.129,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
11.9,2.24,3.69,86.0,0.0,80.58,0.0,0.0,0.0,0.0,26.0,3.95,34.0,197.0,320.0,286.0,1.6,0.094,44.8,48.0,48.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,8.0,0.16,0.21,1.6,0.05,42.0,12.0,65.0,0.1,0.0,42.0,42.0,0.0,0.0,28.0,0.425,0.0,0.0,0.0,0.0,0.0,0.059,0.294,0.068,0.205,0.018,0.02,0.07,0.253,0.138,0.035,0.138,0.188,0.026,0.022,0.507,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.71,1.71,2.72,51.0,0.0,89.04,0.0,0.0,0.62,0.0,59.0,4.61,18.0,97.0,156.0,85.0,39.3,2.858,19.7,13.0,13.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.018,0.09,0.925,0.031,7.0,8.75,65.0,1.0,0.0,7.0,7.0,0.0,0.0,40.0,0.474,0.0,0.0,0.0,0.0,0.001,0.05,0.319,0.066,0.168,0.041,0.084,0.022,0.136,0.052,0.048,0.028,0.177,0.001,0.01,0.253,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.67,2.68,4.25,74.0,0.0,83.85,0.0,0.0,0.0,0.0,49.0,7.28,59.0,151.0,249.0,122.0,98.86,4.849,38.9,98.0,98.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,5.4,0.163,0.18,1.352,0.103,10.0,20.79,88.0,0.1,0.0,10.0,10.0,0.0,0.0,60.0,0.686,0.0,0.0,0.0,0.0,0.0,0.118,0.473,0.065,0.105,0.053,0.04,0.074,0.248,0.08,0.104,0.065,0.229,0.01,0.054,0.272,0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9.2,2.76,4.38,82.0,0.0,81.13,0.0,0.0,1.0,0.0,95.0,7.43,29.0,156.0,251.0,605.0,63.32,4.605,31.7,20.0,20.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.028,0.145,1.416,0.047,10.0,14.1,104.7,1.6,0.0,10.0,10.0,0.0,0.0,64.0,0.764,0.0,0.0,0.0,0.0,0.002,0.081,0.514,0.106,0.271,0.066,0.135,0.035,0.219,0.084,0.077,0.045,0.285,0.002,0.016,0.408,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
51.7,3.44,0.0,253.0,0.0,38.86,0.0,0.0,0.0,0.0,367.0,5.39,84.0,494.0,203.0,1967.0,4.96,0.663,120.3,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,10.4,0.018,0.038,1.413,0.025,23.0,1.87,204.8,0.0,0.0,23.0,23.0,0.0,0.0,638.0,0.476,0.0,0.0,0.0,0.003,0.003,0.008,0.21,0.177,0.175,0.038,0.02,0.109,0.638,0.051,0.018,0.015,0.742,0.015,0.132,0.273,1.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
20.42,1.36,0.0,100.0,0.0,75.85,0.0,0.0,0.0,0.0,145.0,2.13,33.0,195.0,80.0,777.0,1.96,0.262,47.5,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,4.1,0.007,0.015,0.558,0.01,9.0,0.74,80.9,0.0,0.0,9.0,9.0,0.0,0.0,252.0,0.188,0.0,0.0,0.0,0.001,0.001,0.003,0.083,0.07,0.069,0.015,0.008,0.043,0.252,0.02,0.007,0.006,0.293,0.006,0.052,0.108,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17.79,14.56,0.59,210.0,0.0,66.19,0.0,0.0,0.23,0.1,23.0,2.06,18.0,173.0,285.0,120.0,4.16,0.07,17.2,13.0,13.0,3.0,1.0,0.48,0.3,1.0,0.0,37.0,0.4,0.047,0.162,4.509,0.333,12.0,2.03,84.6,1.4,0.0,12.0,12.0,0.0,0.0,99.0,5.641,0.0,0.0,0.0,0.0,0.011,0.409,3.217,1.777,5.587,0.435,0.053,0.047,0.025,0.521,0.001,0.047,0.014,0.003,0.011,6.36,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03,0.0,1.01,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.29,0.0,3
