Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,novaclass
2.0,1.0,89.0,5.3,0.0,23.0,2.0,1200.0,0.0,2.0,0.589,2.0,373.0,4
2.23,92.18,0.0,0.0,0.0,4.0,0.23,605.0,2.2,93.0,35.58,21.0,841.0,2
0.0,99.97,0.0,0.0,0.0,1.0,0.07,4.0,0.0,0.0,24.98,0.0,884.0,4
0.28,99.48,0.0,0.0,0.0,4.0,0.0,2.0,1.8,256.0,61.924,5.0,876.0,2
0.9,34.0,22.4,15.18,0.4,14.0,0.2,1000.0,0.1,76.0,5.1,35.0,389.0,4
1.0,16.7,13.3,4.25,0.5,26.0,0.25,667.0,0.0,7.0,3.333,68.0,211.0,4
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.005,0.0,763.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,13.083,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,86.5,0.0,862.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.948,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.026,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,884.0,2
0.11,99.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.976,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,1.0,0.56,2.0,0.0,0.0,13.808,1.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,16.9,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,12.336,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,10.972,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.541,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15.65,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,11.638,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,884.0,2
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,884.0,2
0.93,44.48,9.04,5.87,0.4,24.0,0.61,1032.0,0.1,22.0,6.778,55.0,432.0,4
0.9,56.4,13.53,3.74,0.0,10.0,0.21,640.0,0.2,32.0,8.392,10.0,554.0,4
1.37,51.1,4.62,3.48,0.4,37.0,0.09,1041.0,0.1,31.0,8.275,88.0,476.0,4
2.17,57.85,3.3,2.81,0.5,48.0,1.08,1209.0,0.1,39.0,8.789,29.0,542.0,4
0.9,33.4,23.8,20.11,0.1,14.0,0.2,710.0,0.1,26.0,4.9,9.0,390.0,4
0.77,44.81,15.58,15.95,0.0,24.0,0.8,836.0,0.0,0.0,5.648,67.0,457.0,4
0.87,40.83,23.33,15.84,0.4,12.0,0.29,650.0,0.1,29.0,5.0,20.0,464.0,4
0.38,28.37,10.43,8.32,0.0,7.0,0.63,1018.0,0.0,0.0,4.474,48.0,291.0,4
0.9,79.39,3.16,1.08,0.0,7.0,0.22,568.0,0.2,38.0,11.885,12.0,718.0,4
5.95,31.79,3.06,0.85,1.1,53.0,0.27,773.0,0.0,0.0,2.921,66.0,322.0,4
0.3,19.2,16.0,6.0,0.0,0.0,0.0,497.0,0.0,24.0,3.3,10.0,232.0,4
0.1,47.7,15.8,6.0,0.0,0.0,0.01,353.0,0.0,0.0,7.5,10.0,482.0,4
0.69,26.18,31.9,17.68,0.7,13.0,0.6,1133.0,0.0,0.0,2.39,173.0,355.0,4
0.9,33.4,23.9,6.4,0.0,14.0,0.2,711.0,0.1,26.0,4.9,9.0,390.0,4
0.0,77.8,0.3,0.3,0.0,7.0,0.23,486.0,0.0,0.0,10.784,14.0,688.0,4
1.9,43.33,7.36,6.67,0.1,34.0,0.35,867.0,0.0,40.0,5.978,58.0,427.0,4
1.03,51.39,6.69,2.45,0.7,31.0,0.62,1094.0,0.1,33.0,8.019,62.0,484.0,4
0.92,33.33,24.53,23.39,0.3,59.0,0.25,788.0,0.1,15.0,6.061,61.0,399.0,4
1.2,61.4,3.5,2.45,0.0,22.0,0.35,1103.0,0.1,49.0,10.527,176.0,564.0,4
3.1,45.2,8.6,8.32,1.0,19.0,0.6,1000.0,0.0,0.0,6.2,157.0,443.0,4
0.1,0.0,3.7,3.7,0.0,4.0,0.04,208.0,0.0,0.0,0.0,33.0,15.0,4
1.09,35.06,14.64,15.18,0.8,17.0,1.18,863.0,0.1,26.0,5.092,107.0,370.0,4
2.83,3.74,7.13,6.24,0.1,100.0,0.1,417.0,0.1,10.0,1.829,141.0,73.0,4
0.76,8.9,15.79,9.71,0.7,16.0,0.7,987.0,0.0,5.0,0.723,106.0,142.0,4
5.1,7.2,2.9,2.82,0.0,89.0,0.5,939.0,0.0,1.0,2.575,5.0,99.0,4
2.1,2.7,13.2,3.6,0.0,68.0,0.14,939.0,0.0,10.0,0.628,51.0,86.0,4
1.52,1.01,25.6,7.44,1.8,51.0,0.12,814.0,0.0,2.0,0.45,194.0,115.0,4
0.0,20.0,40.0,38.73,0.4,36.0,0.26,1600.0,0.0,25.0,2.98,50.0,329.0,4
0.58,11.52,31.22,16.86,1.5,11.0,0.73,838.0,0.0,0.0,0.842,107.0,222.0,4
0.2,0.27,32.14,16.45,2.2,5.0,0.58,853.0,0.0,0.0,0.037,84.0,132.0,4
0.58,11.52,31.22,16.86,1.5,11.0,0.73,838.0,0.0,0.0,0.842,107.0,222.0,4
0.3,4.4,18.6,16.32,0.1,24.0,0.18,1148.0,0.0,2.0,0.703,29.0,110.0,4
0.2,2.7,15.5,10.3,1.9,6.0,0.12,788.0,0.0,9.0,0.6,49.0,84.0,4
0.88,33.09,8.2,4.34,0.0,8.0,0.32,673.0,0.0,35.0,5.209,40.0,324.0,4
0.9,33.3,6.7,4.2,0.0,0.0,0.0,733.0,0.0,0.0,4.618,67.0,333.0,4
0.88,33.09,8.2,4.34,0.0,8.0,0.32,673.0,0.0,35.0,5.209,40.0,324.0,4
0.9,33.4,23.9,6.4,0.0,14.0,0.2,711.0,0.0,0.0,5.0,9.0,390.0,4
0.98,10.0,29.27,18.33,0.8,67.0,0.41,900.0,0.0,0.0,0.833,55.0,207.0,4
0.47,6.38,4.57,4.55,0.0,9.0,0.65,1074.0,0.0,6.0,0.451,85.0,75.0,4
0.47,6.38,4.57,4.55,0.0,9.0,0.65,1074.0,0.0,6.0,0.451,85.0,75.0,4
0.97,0.87,8.75,8.85,0.6,30.0,0.4,1129.0,0.0,2.0,0.295,102.0,47.0,4
0.83,11.32,24.06,17.31,1.2,27.0,0.9,955.0,0.0,11.0,0.746,202.0,195.0,4
0.55,1.45,29.27,16.83,3.3,11.0,0.28,788.0,0.0,5.0,0.198,122.0,132.0,4
0.41,20.25,6.79,6.63,0.0,17.0,0.04,1380.0,0.0,1.0,5.328,27.0,209.0,4
0.41,20.25,6.79,6.63,0.0,17.0,0.04,1380.0,0.0,1.0,5.328,27.0,209.0,4
1.5,14.0,7.0,5.65,0.0,6.0,0.13,1120.0,0.0,0.0,2.115,36.0,160.0,4
1.4,2.7,20.0,5.35,0.0,36.0,0.25,897.0,0.0,0.0,0.494,133.0,107.0,4
1.0,8.0,16.0,3.28,0.0,36.0,0.26,932.0,0.0,0.0,1.355,49.0,140.0,4
0.0,0.0,99.98,99.8,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,2
0.0,0.0,99.98,99.8,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,2
0.0,0.0,99.77,97.81,0.0,1.0,0.06,2.0,0.0,0.0,0.0,2.0,389.0,2
0.12,0.0,98.09,97.02,0.0,83.0,0.71,28.0,0.0,0.0,0.0,133.0,380.0,2
0.29,0.09,98.58,92.74,3.8,73.0,0.65,2.0,0.0,0.0,0.025,33.0,377.0,2
0.12,0.0,98.09,97.02,0.0,83.0,0.71,28.0,0.0,0.0,0.0,133.0,380.0,2
0.0,0.0,100.0,92.7,0.0,0.0,0.1,12.0,0.0,0.0,0.0,0.0,368.0,4
0.02,0.0,99.87,99.61,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,4
0.0,0.0,91.17,80.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,336.0,4
0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2
0.8,0.0,49.2,0.01,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40.0,2
1.56,0.0,89.1,82.94,0.0,0.0,0.04,214.0,0.0,0.0,0.0,4.0,362.0,4
0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,4
0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,4
0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,4
0.02,0.0,2.05,1.96,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,8.0,4
2.17,0.0,89.08,80.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4.0,365.0,4
0.0,0.07,66.86,43.89,0.0,7.0,0.1,82.0,0.0,0.0,0.013,25.0,259.0,4
0.0,0.1,69.6,42.0,0.0,5.0,0.07,61.0,0.0,0.0,0.018,6.0,265.0,4
0.0,0.2,76.79,26.77,0.0,13.0,0.0,62.0,0.0,0.0,0.0,1.0,283.0,4
0.0,0.2,76.79,26.77,0.0,13.0,0.0,62.0,0.0,0.0,0.0,1.0,283.0,4
0.02,1.82,74.86,26.1,0.0,13.0,0.0,270.0,0.0,4.0,1.033,1.0,290.0,4
0.03,0.12,71.82,31.96,0.0,5.0,0.07,20.0,0.0,0.0,0.002,14.0,268.0,4
0.04,0.06,67.04,60.44,0.0,102.0,0.11,12.0,0.0,0.0,0.007,212.0,260.0,2
2.1,1.13,65.1,49.65,2.6,14.0,2.11,72.0,0.0,0.0,0.519,224.0,279.0,4
1.4,0.97,34.56,28.57,0.0,11.0,0.0,100.0,0.0,0.0,0.0,187.0,153.0,4
0.0,0.0,74.9,74.9,0.0,150.0,3.8,8.0,0.0,0.0,0.0,1000.0,290.0,4
0.0,0.0,32.53,32.47,0.0,2.0,0.02,2.0,0.0,0.0,0.0,1.0,126.0,2
0.0,0.0,69.39,59.36,0.0,1.0,0.03,2.0,0.0,0.0,0.0,1.0,266.0,4
0.04,0.0,31.76,31.42,0.0,30.0,0.23,12.0,0.0,0.0,0.0,44.0,123.0,2
0.0,0.1,69.6,42.0,0.0,5.0,0.07,61.0,0.0,0.0,0.018,6.0,265.0,4
0.0,0.0,44.55,32.8,0.0,10.0,0.03,178.0,0.0,0.0,0.0,3.0,165.0,4
0.3,0.0,82.4,82.12,0.2,6.0,0.42,4.0,0.0,0.0,0.0,52.0,304.0,2
0.0,0.1,74.73,55.49,0.0,205.0,4.72,37.0,0.0,0.0,0.018,1464.0,290.0,2
0.19,1.8,72.82,28.8,0.0,18.0,0.0,71.0,0.0,4.0,1.03,9.0,284.0,4
4.6,8.9,62.9,34.82,2.8,49.0,1.3,346.0,0.0,1.0,3.98,284.0,350.0,4
0.18,0.1,66.32,25.79,0.6,6.0,0.24,26.0,0.0,0.0,0.008,49.0,254.0,4
0.8,0.3,79.0,46.8,0.1,3.0,0.22,80.0,0.0,0.0,0.056,5.0,322.0,4
0.25,24.03,62.52,61.29,0.0,8.0,0.04,213.0,0.4,64.0,15.218,8.0,456.0,4
4.5,22.0,58.08,36.72,2.3,35.0,1.05,42.0,0.0,0.0,1.96,151.0,448.0,4
6.96,8.53,56.53,18.32,4.1,69.0,2.01,28.0,0.0,1.0,2.315,439.0,290.0,4
0.42,0.08,15.7,14.45,0.8,14.0,0.28,1.0,0.0,0.0,0.006,122.0,60.0,4
5.41,29.73,62.16,54.05,5.4,108.0,4.38,41.0,0.0,0.0,28.423,407.0,541.0,4
5.35,50.56,41.77,35.74,2.3,131.0,1.86,60.0,0.0,16.0,16.553,259.0,623.0,4
5.37,44.15,48.0,33.87,8.2,38.0,5.21,86.0,0.0,0.0,23.545,392.0,544.0,4
1.1,17.6,63.2,57.7,0.9,8.0,1.42,183.0,0.0,0.0,5.526,196.0,397.0,4
0.0,16.23,67.89,63.1,0.0,3.0,0.16,184.0,0.0,0.0,2.974,34.0,418.0,4
0.8,0.0,49.2,0.01,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40.0,4
2.05,1.49,14.85,7.45,3.3,26.0,2.04,86.0,0.0,0.0,0.862,400.0,58.0,4
0.27,0.02,38.22,18.75,0.1,10.0,0.21,371.0,0.0,0.0,0.0,99.0,150.0,4
0.36,0.13,60.61,30.54,0.6,11.0,0.39,455.0,0.0,0.0,0.051,87.0,245.0,4
0.15,0.02,69.95,51.22,1.0,7.0,0.19,30.0,0.0,0.0,0.005,54.0,266.0,3
0.54,0.14,66.63,45.95,0.7,20.0,0.49,36.0,0.0,0.0,0.01,77.0,260.0,3
0.39,0.3,42.47,35.3,1.5,14.0,0.31,15.0,0.0,0.0,0.053,91.0,173.0,3
0.3,0.0,66.3,60.0,0.7,38.0,0.15,56.0,0.0,0.0,0.0,37.0,246.0,3
0.3,0.3,53.6,37.81,2.5,9.0,0.4,0.0,0.0,0.0,0.016,69.0,132.0,4
0.3,0.03,46.1,45.3,0.8,5.0,0.18,2.0,0.0,0.0,0.009,71.0,179.0,3
0.3,0.3,53.6,37.81,2.5,9.0,0.4,0.0,0.0,0.0,0.016,69.0,132.0,4
1.09,0.62,45.07,40.48,2.2,32.0,1.22,24.0,0.0,0.0,0.069,501.0,183.0,3
0.46,0.21,36.29,34.31,1.4,11.0,0.3,1.0,0.0,0.0,0.01,96.0,142.0,3
0.1,0.04,72.83,71.62,1.1,3.0,0.09,2.0,0.0,0.0,0.012,69.0,282.0,3
7.8,0.0,90.5,86.04,0.0,3.0,0.13,466.0,0.0,0.0,0.0,7.0,381.0,4
1.22,0.0,14.19,13.49,0.0,3.0,0.02,75.0,0.0,0.0,0.0,1.0,62.0,4
15.67,0.0,80.21,0.0,0.1,8.0,0.06,862.0,0.0,0.0,0.0,14.0,198.0,4
0.4,0.0,32.6,32.6,0.0,2.0,0.16,22.0,0.0,0.0,0.0,3.0,128.0,4
0.0,0.24,19.23,13.66,0.0,0.0,0.54,7.0,0.0,0.0,0.013,15.0,79.0,4
1.16,3.79,20.67,16.16,0.2,42.0,0.39,31.0,0.1,15.0,2.249,76.0,121.0,4
0.0,0.0,5.92,1.52,0.0,0.0,0.67,10.0,0.0,0.0,0.0,11.0,24.0,4
0.4,0.0,32.6,32.6,0.0,2.0,0.16,22.0,0.0,0.0,0.0,3.0,128.0,4
0.0,0.11,95.59,75.9,0.0,3.0,0.16,24.0,0.0,0.0,0.0,4.0,384.0,4
7.53,27.76,60.5,49.22,5.6,155.0,1.73,45.0,0.0,8.0,9.435,381.0,522.0,4
17.27,45.66,30.89,18.69,8.0,222.0,3.0,37.0,0.0,7.0,8.32,573.0,574.0,4
10.0,17.93,68.26,62.5,2.5,100.0,1.9,13.0,0.0,0.0,1.948,255.0,474.0,4
12.86,38.48,43.57,36.38,4.5,219.0,1.55,57.0,0.0,1.0,15.036,456.0,553.0,4
2.2,29.05,67.1,67.1,0.0,34.0,0.08,89.0,0.0,0.0,24.1,64.0,539.0,4
1.59,3.31,87.73,56.32,0.1,36.0,0.8,44.0,0.0,2.0,0.967,116.0,387.0,4
4.6,8.1,77.0,65.5,0.0,138.0,0.14,245.0,0.0,7.0,2.476,214.0,382.0,4
5.77,14.39,70.03,58.57,0.7,134.0,0.44,218.0,0.0,6.0,2.878,239.0,412.0,4
5.3,13.06,72.95,62.28,0.8,150.0,0.65,207.0,0.0,11.0,6.164,250.0,417.0,4
6.53,25.1,61.55,42.82,2.3,72.0,0.71,165.0,0.0,10.0,10.947,257.0,490.0,4
9.5,21.0,60.67,41.35,4.3,78.0,1.7,156.0,0.0,0.0,4.657,445.0,470.0,4
5.08,20.93,67.95,63.93,0.9,145.0,0.42,188.0,0.0,12.0,14.542,188.0,474.0,4
2.24,14.23,72.64,17.2,0.9,114.0,0.69,165.0,0.0,1.0,2.688,322.0,433.0,4
7.0,25.46,64.35,56.27,3.4,165.0,2.09,72.0,0.0,20.0,15.983,332.0,514.0,4
4.91,24.85,64.8,48.25,1.1,106.0,0.81,198.0,0.0,7.0,18.96,186.0,502.0,4
7.3,33.3,56.0,53.0,3.0,130.0,1.31,266.0,0.0,6.0,4.962,309.0,550.0,4
9.18,32.67,54.15,36.13,3.1,75.0,1.32,226.0,0.0,6.0,15.758,264.0,536.0,4
8.04,23.68,63.23,48.86,1.9,118.0,1.13,299.0,0.0,12.0,17.04,303.0,494.0,4
15.88,41.12,36.84,19.2,6.5,234.0,2.61,63.0,0.0,0.0,17.206,658.0,559.0,4
7.41,33.18,55.25,50.75,5.7,169.0,2.29,70.0,0.0,20.0,18.138,413.0,549.0,4
7.65,29.66,59.4,51.5,3.4,189.0,2.35,79.0,0.0,23.0,18.509,372.0,535.0,4
7.64,29.37,59.67,51.06,3.3,187.0,2.65,86.0,0.0,23.0,15.89,370.0,511.0,4
6.51,25.99,64.59,48.68,1.0,125.0,1.0,54.0,0.0,11.0,17.953,231.0,518.0,4
8.72,35.41,52.02,42.92,4.2,173.0,2.62,66.0,0.0,19.0,16.771,411.0,554.0,4
7.58,24.38,59.98,51.48,4.3,125.0,1.59,47.0,0.0,8.0,13.211,494.0,456.0,4
9.0,34.4,53.4,43.9,6.2,224.0,1.63,74.0,0.0,19.0,17.701,444.0,526.0,4
10.22,33.21,54.34,47.22,3.8,110.0,1.39,41.0,0.0,10.0,14.13,394.0,538.0,4
5.54,20.12,69.3,61.69,2.2,141.0,1.53,87.0,0.0,16.0,12.192,269.0,478.0,4
4.2,30.0,63.9,54.5,5.9,32.0,3.13,11.0,0.0,0.0,17.75,365.0,480.0,4
4.5,33.2,60.18,48.81,6.4,40.0,5.44,20.0,0.0,4.0,19.536,429.0,528.0,4
5.87,32.09,59.24,59.0,0.2,199.0,0.24,90.0,0.0,21.0,19.412,286.0,539.0,4
8.2,35.15,53.15,50.84,1.7,205.0,0.7,79.0,0.0,18.0,17.093,342.0,547.0,4
7.64,29.37,59.67,51.06,3.3,187.0,2.65,86.0,0.0,23.0,15.89,370.0,511.0,4
3.64,15.59,77.41,69.4,4.0,34.0,2.18,3.0,0.0,0.0,8.606,397.0,426.0,4
4.6,26.6,58.59,46.19,3.7,21.0,2.09,145.0,0.0,2.0,20.58,321.0,486.0,4
1.01,12.46,75.57,63.93,1.6,9.0,0.68,106.0,0.0,0.0,11.014,120.0,404.0,4
1.31,13.64,74.66,73.27,1.3,10.0,0.97,9.0,0.0,0.0,12.092,152.0,408.0,4
0.0,0.02,93.18,88.9,0.0,3.0,0.01,11.0,0.0,0.0,0.0,4.0,373.0,4
2.2,9.3,80.4,71.42,2.1,17.0,1.56,26.0,0.0,0.0,5.46,168.0,366.0,4
0.34,0.07,82.74,80.68,1.6,18.0,0.17,98.0,0.0,0.0,0.01,56.0,322.0,4
4.17,18.1,58.08,45.06,6.9,77.0,1.73,18.0,0.0,0.0,1.575,541.0,379.0,4
2.31,9.52,73.81,45.95,2.4,17.0,0.93,131.0,0.0,0.0,0.898,82.0,390.0,4
0.55,2.84,84.31,53.37,0.0,25.0,0.88,360.0,0.0,0.0,0.661,229.0,365.0,4
3.68,21.04,69.33,55.26,0.1,136.0,0.53,176.0,0.0,13.0,12.291,289.0,475.0,4
2.92,0.67,66.27,60.87,5.4,73.0,2.94,194.0,0.0,0.0,0.288,586.0,254.0,4
1.0,2.68,82.66,57.46,0.0,18.0,0.75,402.0,0.0,0.0,0.649,164.0,358.0,4
0.0,7.5,86.9,65.0,0.2,500.0,0.19,75.0,0.0,3.0,1.194,338.0,415.0,4
0.46,6.53,74.64,39.15,3.3,430.0,0.56,8.0,0.0,0.0,5.096,100.0,359.0,4
2.14,8.3,87.84,56.88,1.0,55.0,0.95,54.0,0.0,6.0,5.183,108.0,435.0,4
3.97,16.18,71.33,66.63,2.2,91.0,1.94,55.0,0.0,17.0,10.066,205.0,448.0,4
5.36,22.15,65.37,59.81,2.8,97.0,2.08,51.0,0.0,15.0,10.095,240.0,483.0,4
2.39,10.41,76.44,73.12,1.7,49.0,1.77,45.0,0.0,14.0,6.448,134.0,411.0,4
4.38,18.93,67.93,63.37,2.5,57.0,1.97,39.0,0.0,12.0,6.489,183.0,461.0,4
7.02,16.6,66.62,62.26,1.5,39.0,0.48,149.0,0.0,11.0,5.151,198.0,434.0,4
8.48,22.8,60.95,55.67,2.2,46.0,0.77,145.0,0.0,10.0,5.486,238.0,473.0,4
1.05,5.45,82.15,79.77,0.0,38.0,0.02,47.0,0.0,15.0,3.382,49.0,383.0,4
3.0,13.69,74.61,71.0,0.9,47.0,0.41,42.0,0.0,13.0,3.828,103.0,435.0,4
4.24,7.72,83.21,69.19,0.9,13.0,0.44,64.0,0.0,0.0,0.437,86.0,399.0,4
2.1,10.21,77.77,75.85,1.1,106.0,0.84,320.0,0.0,1.0,1.091,193.0,396.0,4
7.7,23.0,65.5,46.2,1.9,69.0,0.5,193.0,0.0,7.0,9.6,259.0,462.0,4
7.53,23.85,61.51,50.47,2.3,93.0,0.72,239.0,0.0,13.0,9.069,323.0,491.0,4
5.4,21.6,64.8,54.0,2.0,47.0,0.63,230.0,0.0,0.0,12.1,249.0,459.0,4
2.5,19.33,70.97,51.9,1.0,76.0,0.34,203.0,0.0,12.0,11.9,163.0,468.0,4
7.98,31.87,57.56,53.08,4.5,24.0,2.51,19.0,0.0,0.0,5.603,145.0,522.0,4
7.88,31.25,58.08,52.64,4.2,70.0,2.46,36.0,0.0,6.0,9.217,209.0,526.0,4
8.71,20.11,67.31,46.34,2.4,21.0,0.73,288.0,0.0,4.0,5.729,235.0,456.0,4
8.78,23.98,62.68,47.19,3.1,73.0,1.2,225.0,0.0,6.0,6.65,347.0,482.0,4
5.4,18.9,72.9,45.9,2.0,36.0,0.79,230.0,0.0,0.0,9.5,220.0,459.0,4
1.99,30.04,66.8,60.47,3.3,13.0,1.78,4.0,0.0,0.0,25.593,278.0,511.0,4
5.63,23.64,41.04,26.42,5.1,31.0,1.67,10.0,0.0,0.0,3.045,206.0,390.0,4
0.0,0.05,93.55,70.0,0.2,3.0,0.13,50.0,0.0,0.0,0.0,37.0,375.0,4
1.8,0.2,81.3,57.56,0.1,3.0,0.23,80.0,0.0,0.0,0.056,5.0,318.0,4
2.43,10.4,75.03,55.74,1.7,9.0,0.99,61.0,0.0,0.0,6.063,90.0,375.0,4
1.16,0.13,87.99,72.68,0.1,2.0,0.17,52.0,0.0,0.0,0.036,4.0,343.0,4
2.42,5.49,72.23,52.56,0.8,5.0,0.48,112.0,0.0,0.0,4.765,63.0,332.0,4
3.33,1.67,92.39,83.33,3.3,32.0,0.59,33.0,0.0,0.0,1.667,105.0,398.0,4
4.01,17.23,71.17,59.69,1.0,115.0,0.49,167.0,0.4,9.0,12.016,124.0,456.0,4
4.01,17.23,71.17,59.69,1.0,115.0,0.49,167.0,0.4,9.0,12.016,124.0,456.0,4
3.2,17.5,71.22,57.81,2.9,53.0,1.2,168.0,0.0,10.0,11.474,196.0,443.0,4
8.1,23.0,62.7,52.1,2.0,168.0,1.1,170.0,0.0,17.0,7.268,325.0,467.0,4
4.54,9.51,83.15,74.42,3.3,76.0,1.08,46.0,0.0,6.0,6.383,180.0,436.0,4
2.6,12.75,77.77,66.89,1.5,54.0,0.67,194.0,0.0,5.0,8.646,133.0,436.0,4
11.18,44.95,38.82,27.48,5.2,155.0,3.09,42.0,0.0,12.0,14.825,507.0,582.0,4
11.84,23.73,55.96,48.9,3.6,62.0,0.61,218.0,0.0,8.0,5.262,331.0,465.0,4
7.29,48.77,31.86,25.12,6.5,48.0,1.73,17.0,0.0,0.0,4.186,294.0,560.0,4
13.1,33.5,49.7,37.59,4.7,104.0,1.31,41.0,0.0,9.0,14.6,502.0,519.0,4
9.57,26.13,60.48,50.75,3.7,102.0,1.16,50.0,0.0,8.0,10.169,347.0,515.0,4
10.16,29.32,56.89,47.15,4.0,88.0,1.06,213.0,0.0,7.0,18.485,330.0,529.0,4
15.5,33.7,47.4,42.22,4.1,78.0,0.97,156.0,0.0,0.0,4.678,407.0,522.0,4
14.84,37.01,42.43,36.08,3.8,154.0,2.14,56.0,0.0,1.0,16.332,477.0,542.0,4
15.5,33.7,47.4,42.22,4.1,78.0,0.97,156.0,0.0,0.0,4.678,407.0,522.0,4
16.26,30.45,50.84,44.34,5.5,36.0,0.9,244.0,0.0,0.0,5.038,422.0,510.0,4
7.57,18.98,71.24,51.33,2.5,27.0,1.22,445.0,0.0,12.0,4.144,168.0,486.0,4
13.07,32.45,51.12,45.1,3.9,112.0,1.4,132.0,0.0,7.0,8.966,396.0,526.0,4
11.46,28.02,57.63,51.19,3.3,82.0,1.49,189.0,0.0,8.0,10.157,358.0,509.0,4
10.24,30.53,55.36,47.17,3.6,78.0,1.21,357.0,0.0,6.0,10.73,343.0,515.0,4
12.46,24.77,59.86,53.25,3.0,69.0,0.49,194.0,0.0,0.0,16.42,359.0,497.0,4
9.53,31.34,55.38,40.33,3.3,70.0,1.3,264.0,0.0,6.0,13.21,295.0,521.0,4
8.93,23.21,63.9,53.57,3.6,36.0,0.64,321.0,0.0,9.0,8.036,257.0,495.0,4
9.53,31.34,55.53,40.33,3.3,70.0,1.3,264.0,0.0,5.0,12.959,295.0,542.0,4
18.3,29.8,46.88,38.3,5.0,110.0,1.7,250.0,0.0,1.0,13.12,505.0,529.0,4
2.1,10.21,77.77,75.85,1.1,106.0,0.84,320.0,0.0,1.0,1.091,193.0,396.0,4
0.65,0.14,85.13,83.75,1.2,23.0,0.64,2.0,0.0,0.0,0.009,173.0,329.0,4
4.1,14.8,68.4,62.22,3.1,86.0,1.71,36.0,0.0,3.0,10.272,514.0,390.0,4
5.2,13.44,69.57,48.66,3.7,156.0,1.63,51.0,0.0,0.0,12.221,700.0,400.0,4
4.25,11.61,72.78,60.52,2.1,115.0,1.15,43.0,0.0,0.0,10.157,556.0,393.0,4
11.6,33.3,50.3,31.17,7.7,639.0,4.27,167.0,0.0,0.0,4.662,307.0,516.0,4
0.0,0.0,98.9,58.97,0.1,3.0,0.4,44.0,0.0,0.0,0.0,5.0,396.0,4
0.0,0.2,98.0,62.9,0.0,3.0,0.3,38.0,0.0,0.0,0.0,5.0,394.0,4
0.03,3.3,90.4,80.46,0.0,4.0,0.01,391.0,0.0,9.0,2.065,3.0,391.0,4
0.19,4.37,90.78,75.84,0.0,0.0,0.0,15.0,0.0,0.0,4.115,12.0,405.0,4
4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,4
4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,4
